Depth,TVGR,TVRES,TVDT
4341.5712,28.31608963,0.84612,296.7498456
4341.7236,29.82254028,0.55248,284.0974409
4341.876,33.87387848,0.49819,267.648622
4342.0284,36.93524933,0.57745,262.3078278
4342.1808,37.47193909,1.0604,257.4405136
4342.3332,38.77817917,1.21501,257.2939903
4342.4856,44.72378922,1.11367,265.3146055
4342.638,49.85577011,0.84045,279.3188817
4342.7904,49.72351074,0.79971,294.7388964
4342.9428,50.0452919,0.77292,304.902454
4343.0952,50.74649811,0.7878,306.6309055
4343.2476,48.23141098,0.69352,298.7155512
4343.4,43.00728989,0.61981,279.7118072
4343.5524,37.23711014,0.6102,259.0217698
4343.7048,36.02996063,0.69685,250.3768453
4343.8572,39.99382019,0.86824,254.2829316
4344.0096,45.21657944,0.94782,267.4849551
4344.162,48.45756912,0.97275,284.9422816
4344.3144,49.94850159,0.99083,289.6750496
4344.4668,53.0826683,0.87071,284.9156824
4344.6192,56.33652115,0.72959,279.3407081
4344.7716,55.87380981,0.84844,274.0830953
4344.924,53.52811813,0.91466,273.7237206
4345.0764,51.64941025,0.78291,275.9502253
4345.2288,46.45439911,0.81801,279.2718876
4345.3812,38.7414093,0.78399,281.5024743
4345.5336,33.85541153,0.70427,278.2668892
4345.686,31.29826927,0.62574,266.2598425
4345.8384,32.05527878,0.58353,250.2896982
4345.9908,37.47584915,0.65928,246.2601654
4346.1432,44.90048981,0.89018,252.7559863
4346.2956,49.97381973,1.16852,264.8825854
4346.448,52.72692108,0.94049,279.6626902
4346.6004,55.95191956,0.73595,288.6299742
4346.7528,58.0281105,0.73435,290.1873047
4346.9052,57.51845169,0.81477,286.4758628
4347.0576,55.34790039,0.83623,272.2490157
4347.21,55.48963928,0.93931,252.1774934
4347.3624,55.30625916,0.92478,258.3034872
4347.5148,51.15150833,0.94253,279.8132311
4347.6672,47.46596146,0.91167,297.7305911
4347.8196,46.85385132,0.61315,304.4409968
4347.972,49.2509613,0.5324,295.2601073
4348.1244,51.32130051,0.57121,273.4221487
4348.2768,50.65657043,1.02407,257.0966679
4348.4292,49.57733917,0.96765,257.0452756
4348.5816,50.8427887,0.85332,267.5205139
4348.734,55.16024017,0.757,283.779347
4348.8864,58.10277176,0.67493,293.4966085
4349.0388,57.70713043,0.68844,297.4094432
4349.1912,58.70531082,0.70577,299.1551893
4349.3436,61.64107132,0.71488,297.4821883
4349.496,61.90552902,0.65985,293.949826
4349.6484,57.68399811,0.66537,300.0032808
4349.8008,54.2115593,0.82315,308.8779528
4349.9532,54.10707092,0.73081,314.686373
4350.1056,52.2477684,0.60662,318.2172444
4350.258,46.58655167,0.61916,319.277299
4350.4104,40.39664841,0.6222,304.8257822
4350.5628,38.54701996,0.74153,287.8218555
4350.7152,42.8254509,0.72546,280.9972515
4350.8676,47.76813889,0.81527,284.5776986
4351.02,49.40018845,0.79566,286.9498031
4351.1724,49.95573044,0.87452,283.4032152
4351.3248,51.3716507,0.83391,283.5218665
4351.4772,51.95885086,0.82789,280.3467264
4351.6296,49.83768845,0.85265,277.7670672
4351.782,47.55508041,0.82868,282.2723028
4351.9344,46.15031052,0.66807,284.5747381
4352.0868,44.4402504,0.64137,287.1603766
4352.2392,42.58518982,0.55559,293.8063329
4352.3916,40.84651947,0.56248,303.1414042
4352.544,38.19987106,0.61219,304.5908851
4352.6964,34.88695908,0.69267,299.0990762
4352.8488,33.9462204,0.62144,292.5857307
4353.0012,34.6196785,0.80728,281.9173198
4353.1536,35.88059998,0.73355,274.9150293
4353.306,37.58961868,0.59493,280.7429858
4353.4584,38.13092041,0.60049,292.9883505
4353.6108,39.43722916,0.79731,299.4944226
4353.7632,43.48411942,0.84036,283.0875984
4353.9156,48.69514847,0.76785,262.70761
4354.068,51.45161819,0.83264,255.6144272
4354.2204,51.08692932,0.78196,262.4938146
4354.3728,50.20080948,0.84606,263.5222294
4354.5252,49.78763962,0.81125,258.2110383
4354.6776,50.96818924,0.92636,262.0827534
4354.83,54.22636032,0.81517,271.5518551
4354.9824,55.57341003,0.74614,278.6420604
4355.1348,52.19380188,1.03204,282.1965223
4355.2872,49.75608826,0.89123,280.3354344
4355.4396,50.56824112,0.86572,270.5337638
4355.592,51.67942047,0.80587,255.0057157
4355.7444,54.12083054,0.67541,251.6110822
4355.8968,55.9369812,0.69507,265.9427756
4356.0492,55.43439102,0.87623,280.5609459
4356.2016,59.12953186,0.7332,281.7079146
4356.354,65.74497986,0.63805,278.5360892
4356.5064,63.15800858,0.59984,281.3326449
4356.6588,54.4477005,0.64146,290.291372
4356.8112,51.60406876,0.65214,311.3218405
4356.9636,53.83940125,0.7861,316.7890042
4357.116,55.54246902,0.80333,303.0102084
4357.2684,55.42337036,0.81009,282.1838394
4357.4208,55.92488861,0.82675,263.771266
4357.5732,58.21926117,0.7033,260.8375984
4357.7256,59.39583969,0.77922,273.2562336
4357.878,57.3937912,0.78961,287.3557214
4358.0304,54.93392944,0.87817,294.4709306
4358.1828,56.04816055,0.86517,295.1559239
4358.3352,55.97735977,0.58861,285.7169451
4358.4876,50.6169281,0.63074,274.0291179
4358.64,47.85560989,0.67386,274.9177132
4358.7924,47.98881912,0.63377,294.1238726
4358.9448,47.84661102,0.86884,304.9658793
4359.0972,50.79421997,0.98539,305.8681102
4359.2496,53.38912964,1.01044,292.965579
4359.402,54.61848068,0.94879,270.5084567
4359.5544,56.53950119,0.68612,248.9140145
4359.7068,55.79203033,0.63899,240.6430721
4359.8592,53.52151108,0.73555,248.5375122
4360.0116,52.79685974,0.81104,269.0960793
4360.164,51.45656967,0.80578,290.2826857
4360.3164,50.45616913,0.78927,297.0767717
4360.4688,50.20251083,0.65997,292.2795276
4360.6212,47.72629166,0.68228,285.1919705
4360.7736,44.68444061,0.54617,282.7573922
4360.926,43.18336105,0.47371,282.1446331
4361.0784,41.81742096,0.52804,284.8550388
4361.2308,39.97346878,0.88652,295.3716839
4361.3832,40.14033127,0.83211,310.6146659
4361.5356,42.66136932,0.94491,312.9248688
4361.688,46.26065063,0.84531,299.9245407
4361.8404,48.24068832,0.6899,288.1828836
4361.9928,47.33346939,0.80259,282.3970691
4362.1452,47.18508911,0.87115,276.030061
4362.2976,47.50839996,0.80525,269.4448913
4362.45,45.28395081,0.83133,269.2020903
4362.6024,42.16006088,0.85218,267.9257072
4362.7548,40.07696152,0.73401,271.8537195
4362.9072,38.31438065,0.81758,278.7949475
4363.0596,37.61439133,0.75093,279.8776247
4363.212,38.07030106,0.52455,271.0242138
4363.3644,37.04623032,0.5091,258.9341105
4363.5168,35.17617035,0.62125,259.0395977
4363.6692,36.3193512,0.79573,275.213027
4363.8216,40.50352859,0.78658,289.0222361
4363.974,44.62480164,0.7271,296.2177252
4364.1264,48.16395187,0.76319,295.5109658
4364.2788,52.44216156,0.83637,288.468832
4364.4312,56.26612091,0.8447,277.738189
4364.5836,58.60726929,0.61173,261.7243076
4364.736,60.77532959,0.55652,252.578115
4364.8884,60.05028915,0.65442,250.3694256
4365.0408,53.9585495,0.81679,261.6217162
4365.1932,46.79450989,0.81082,285.5476475
4365.3456,41.7215004,0.9136,297.705943
4365.498,41.66801071,0.54588,288.6571522
4365.6504,46.34222031,0.48984,272.0830052
4365.8028,49.63182831,0.55134,272.1850056
4365.9552,53.1217804,0.91936,285.131815
4366.1076,57.72885895,0.85919,295.5044197
4366.26,58.74995041,0.79995,295.6014819
4366.4124,55.57791901,0.79426,279.9306704
4366.5648,52.46284103,0.8965,258.3727465
4366.7172,54.94515991,0.72785,249.7917142
4366.8696,58.11669159,0.67066,254.8920604
4367.022,56.36418915,0.83527,268.9320866
4367.1744,54.9545784,0.90819,277.7683163
4367.3268,55.7244606,0.70962,277.1810681
4367.4792,54.54523087,0.6933,274.6390737
4367.6316,53.70587158,0.67989,279.8632229
4367.784,57.39805984,0.5623,309.0037114
4367.9364,60.70980072,0.67708,320.0288705
4368.0888,59.5307312,0.7403,316.0554352
4368.2412,57.69049835,0.82773,311.4520997
4368.3936,58.60412979,1.03815,311.0462598
4368.546,60.02262115,0.90632,311.8895619
4368.6984,60.08237839,0.83308,301.5880294
4368.8508,59.48936081,0.76477,295.9161514
4369.0032,57.52388,0.81205,290.0234812
4369.1556,55.60580826,0.82721,286.4790569
4369.308,55.03684998,0.75185,282.875724
4369.4604,55.13500977,0.59179,279.296916
4369.6128,55.92174149,0.58364,292.2910105
4369.7652,52.22489166,0.8444,314.3030913
4369.9176,44.61621857,1.34451,328.203078
4370.07,44.36301041,1.14535,325.1751641
4370.2224,50.20412827,1.01449,307.8870953
4370.3748,51.99108124,1.02689,280.6037183
4370.5272,48.20360947,0.75772,264.5630091
4370.6796,43.10055923,0.77207,267.2318365
4370.832,40.02724838,0.68216,280.210958
4370.9844,40.60391998,1.00357,296.4629265
4371.1368,43.70880127,1.0407,301.718249
4371.2892,46.47166061,1.03899,284.326994
4371.4416,46.35868073,1.03664,262.6689388
4371.594,42.2269783,1.10522,243.4002869
4371.7464,40.0428009,0.95426,238.4864108
4371.8988,43.38861847,0.71592,244.7888339
4372.0512,46.63795853,0.62685,263.2808399
4372.2036,48.11344147,0.71091,282.9901575
4372.356,49.89295959,0.88658,293.6932415
4372.5084,52.00807953,0.99338,279.3889611
4372.6608,53.36528015,0.8388,263.1769139
4372.8132,53.18875122,0.90964,255.4966032
4372.9656,53.6823616,0.82711,256.4082524
4373.118,54.97668839,0.91912,265.0624483
4373.2704,54.80567932,0.88387,268.675783
4373.4228,52.77317047,0.75185,266.567003
4373.5752,50.3037796,0.58792,277.0518373
4373.7276,49.58277893,0.58179,292.605192
4373.88,52.0521698,0.6043,308.907795
4374.0324,55.70793152,0.7695,309.8761909
4374.1848,56.852211,0.79917,302.2852476
4374.3372,56.41376877,0.71008,295.8938863
4374.4896,57.23609161,0.6278,290.1166512
4374.642,60.65739059,0.63194,283.3289294
4374.7944,62.53367996,0.80234,285.898622
4374.9468,60.34476089,0.74991,298.7404856
4375.0992,60.8107605,0.69208,301.097475
4375.2516,61.98431015,0.7122,293.1486873
4375.404,55.36703873,0.72329,284.2598661
4375.5564,48.54830933,0.6742,284.2778635
4375.7088,47.82260895,0.57665,301.1857872
4375.8612,47.71147919,0.52981,316.8988114
4376.0136,48.41287994,0.72382,324.25797
4376.166,48.88182068,0.92961,322.0380577
4376.3184,46.57801056,1.25815,304.953084
4376.4708,45.15367889,1.4487,279.1347443
4376.6232,48.51330948,1.08154,257.0223226
4376.7756,52.11000061,0.66691,263.3018506
4376.928,51.00127029,0.63061,284.5619946
4377.0804,50.41128159,0.55904,305.7209202
4377.2328,51.85736847,0.56708,319.2627744
4377.3852,48.46979904,0.61763,322.4932915
4377.5376,40.37810898,0.8424,315.7076772
4377.69,37.14253998,1.22345,289.0826651
4377.8424,44.16809845,1.18441,246.5896593
4377.9948,57.32110977,0.66448,242.7589956
4378.1472,64.78244019,0.67186,260.6225638
4378.2996,61.85739136,0.77978,285.2662157
4378.452,56.44717026,0.78928,298.8965775
4378.6044,50.2010994,0.93001,279.3448645
4378.7568,43.88486862,1.56056,250.1335302
4378.9092,46.29273987,1.21937,228.632874
4379.0616,53.88040161,0.79145,219.9300251
4379.214,58.09614944,0.82636,244.3021177
4379.3664,60.55157852,0.56417,289.7091664
4379.5188,60.95397949,0.49549,319.5939832
4379.6712,57.15299988,0.70431,327.3998991
4379.8236,51.26678085,1.17824,299.3304571
4379.976,49.00754929,1.45522,251.7713726
4380.1284,51.30997849,1.22909,231.6118766
4380.2808,54.29042816,0.98073,228.2713255
4380.4332,57.70495987,0.76257,244.9568866
4380.5856,63.448349,0.62248,271.2452815
4380.738,65.99462128,0.56875,292.3756746
4380.8904,62.93875885,0.65376,295.1397453
4381.0428,62.5304718,0.75793,284.6879517
4381.1952,64.76693726,0.75948,271.6391419
4381.3476,66.21784973,0.5955,275.5233626
4381.5,66.70147705,0.55491,294.2454068
4381.6524,63.03815079,0.57283,317.2588804
4381.8048,58.17152023,0.97509,329.7671631
4381.9572,56.12654114,1.24679,303.4087031
4382.1096,54.00318146,1.28954,265.6095345
4382.262,52.52946854,1.11733,242.3248487
4382.4144,55.11899948,0.97821,251.0701609
4382.5668,62.30904007,0.78077,275.8216716
4382.7192,67.03370667,0.68915,285.6712598
4382.8716,63.5850296,0.76584,283.3139764
4383.024,61.08794022,0.71169,282.2881731
4383.1764,64.46927643,0.62515,290.470215
4383.3288,66.81317139,0.47754,308.071571
4383.4812,64.98796082,0.49295,320.8359606
4383.6336,60.76541901,0.6111,316.3379239
4383.786,57.48646927,0.96058,293.9136797
4383.9384,55.89624023,1.23594,265.7189623
4384.0908,56.28025055,1.018,252.132874
4384.2432,58.30487061,0.89243,262.1886483
4384.3956,59.42528915,0.69321,285.6734953
4384.548,61.2404213,0.70093,299.5750804
4384.7004,63.68906021,0.66185,305.4964946
4384.8528,63.81351852,0.66491,310.5753558
4385.0052,61.1847496,0.65103,314.5892225
4385.1576,58.93783188,0.64786,314.5866193
4385.31,57.52838898,0.61902,309.7115343
4385.4624,56.12332916,0.66965,308.8730315
4385.6148,54.95645905,0.46401,313.8698891
4385.7672,52.11724854,0.47119,319.5744861
4385.9196,50.53903961,0.6504,315.5828184
4386.072,52.09281921,0.81093,305.1903686
4386.2244,53.89813995,0.87128,294.7512325
4386.3768,54.09085083,0.8394,289.0566776
4386.5292,52.26531982,0.77293,287.7751153
4386.6816,50.06887817,0.70202,289.2995407
4386.834,49.45486069,0.49492,294.7831365
4386.9864,48.93206024,0.44351,307.2397403
4387.1388,47.04774857,0.39531,328.598342
4387.2912,47.01720047,0.38274,341.4465796
4387.4436,48.98609161,0.42717,335.2232835
4387.596,51.16355896,0.61274,316.1152992
4387.7484,55.77104187,0.8105,285.0502498
4387.9008,58.93394089,0.75056,265.35511
4388.0532,57.41730118,0.89015,267.0026247
4388.2056,58.36045074,0.612,275.9261811
4388.358,59.08235168,0.51034,287.1653569
4388.5104,57.40859985,0.51398,296.1619408
4388.6628,58.87073135,0.54848,293.9548739
4388.8152,59.35746002,0.76144,288.0687482
4388.9676,58.78424072,0.75416,287.1458876
4389.12,57.08478928,0.70232,291.3394355
4389.2724,52.28520966,0.54762,302.1107116
4389.4248,49.48302841,0.49465,311.5813648
4389.5772,48.35276031,0.50591,305.7279719
4389.7296,49.57120132,0.70466,293.6536769
4389.882,52.788311,0.7463,276.3560874
4390.0344,52.71081924,1.05531,258.2152776
4390.1868,51.95463943,1.22834,255.7568352
4390.3392,54.27661896,1.01742,263.6611969
4390.4916,59.91830826,0.68716,270.1915823
4390.644,64.93208313,0.75803,274.2204724
4390.7964,63.33467102,0.82985,271.9288058
4390.9488,58.78467941,0.84212,271.7930813
4391.1012,59.27132034,0.81139,281.956345
4391.2536,63.01298904,0.61125,303.4086157
4391.406,64.14996338,0.51454,311.5025057
4391.5584,61.36066055,0.54318,303.4118644
4391.7108,57.64068985,0.83698,281.2006101
4391.8632,53.81969833,1.13603,251.2165283
4392.0156,49.85176086,0.96152,237.5393701
4392.168,47.94662094,0.8766,237.3874672
4392.3204,48.22320938,0.97497,251.6415166
4392.4728,55.43405914,0.89523,270.3112188
4392.6252,66.08638763,0.69531,286.5970442
4392.7776,67.85796356,0.61566,294.0446881
4392.93,62.01565933,0.65184,289.8500131
4393.0824,58.32073975,0.74188,285.5595738
4393.2348,59.13404846,0.57828,292.1101983
4393.3872,58.03572845,0.66804,304.7526247
4393.5396,56.17214966,0.9956,306.9360236
4393.692,60.27207947,0.66897,285.2078424
4393.8444,65.76085663,0.58954,266.9788093
4393.9968,64.79077911,0.6322,263.3419881
4394.1492,59.61343002,0.71464,267.6868833
4394.3016,55.6893692,0.86736,282.8052722
4394.454,54.30112076,0.93171,297.5710202
4394.6064,56.27848816,0.81446,302.8782808
4394.7588,59.30545044,0.5956,291.6453412
4394.9112,57.90924072,0.50374,269.0062373
4395.0636,52.65367126,0.47541,254.0295299
4395.216,46.18915939,0.51969,266.0594331
4395.3684,40.66257858,0.72289,298.0877337
4395.5208,40.2930603,0.82795,322.6908096
4395.6732,43.06745148,0.98524,326.0870286
4395.8256,42.74903107,0.83215,308.2915416
4395.978,40.65409088,0.77092,278.9019029
4396.1304,40.75439835,0.63365,257.7913386
4396.2828,41.05817032,0.49568,251.7709238
4396.4352,40.20685959,0.46722,255.1641161
4396.5876,40.02996826,0.44814,266.7882707
4396.74,38.95084,0.43566,286.9505744
4396.8924,35.77595901,0.45658,306.4242483
4397.0448,35.34231949,0.47545,312.2583227
4397.1972,38.54835892,0.64437,312.0831228
4397.3496,40.44026947,0.89709,310.3093832
4397.502,41.72373962,0.86026,298.0423228
4397.6544,45.16772079,0.89597,274.6590845
4397.8068,47.62062836,0.8128,259.6141095
4397.9592,46.49570847,0.94826,252.3199077
4398.1116,46.73886108,0.75973,248.3395412
4398.264,52.64402008,0.63095,246.6429706
4398.4164,56.50011063,0.59037,251.8613993
4398.5688,52.3855896,0.71659,268.6253281
4398.7212,48.27458954,0.88815,290.6204068
4398.8736,49.83750153,0.68599,298.0306961
4399.026,52.04735184,0.54695,294.8143475
4399.1784,50.51449966,0.60505,295.8813533
4399.3308,48.34016037,0.65365,297.9664388
4399.4832,49.80086899,0.66365,295.3928132
4399.6356,52.22576141,1.07394,288.2287861
4399.788,53.9009285,1.12804,276.5578569
4399.9404,57.71229172,0.8465,272.5915354
4400.0928,60.59165955,0.66969,278.9734252
4400.2452,58.89653015,0.68397,278.8464593
4400.3976,55.6808815,0.79779,278.3542124
4400.55,54.60712051,0.81732,283.67662
4400.7024,54.53725815,0.77441,291.0110441
4400.8548,57.47394943,0.83396,294.4302309
4401.0072,66.04577637,0.73321,286.7297999
4401.1596,69.17684174,0.65112,276.2519552
4401.312,63.79166031,0.66488,287.5600394
4401.4644,60.25978851,0.73571,310.1774934
4401.6168,59.11457062,0.79639,328.5110342
4401.7692,58.63029861,0.60381,334.7936464
4401.9216,57.9525795,0.46729,315.5366668
4402.074,55.21318054,0.49899,284.4767846
4402.2264,52.93717957,0.7639,258.7286629
4402.3788,53.85176849,0.97242,248.5955463
4402.5312,55.62445831,1.14556,257.535105
4402.6836,54.39151001,0.93816,279.2903543
4402.836,51.12630844,0.65191,301.9221821
4402.9884,50.98202896,0.50346,320.8095092
4403.1408,55.2732811,0.46981,311.9782987
4403.2932,56.4695816,0.55245,285.4453637
4403.4456,50.5725708,0.7671,261.5625103
4403.598,42.8236618,1.15192,243.340364
4403.7504,39.42699814,1.42093,243.8228381
4403.9028,42.01301956,1.2035,268.6469816
4404.0552,46.74554062,1.05132,299.6548556
4404.2076,50.31784058,0.7613,319.9878753
4404.36,51.92860031,0.55513,315.9945641
4404.5124,50.64329147,0.64812,288.7006779
4404.6648,47.56718826,1.08855,254.1172355
4404.8172,44.7773819,1.42678,238.0535294
4404.9696,45.66212082,1.32601,240.3026423
4405.122,50.5947113,0.87844,252.4424893
4405.2744,53.22428894,0.7099,275.8382546
4405.4268,51.47190094,0.74149,307.335958
4405.5792,50.7086792,0.58601,308.9498206
4405.7316,51.42932129,0.5213,281.4680794
4405.884,50.35356903,0.76344,247.6735835
4406.0364,49.12952042,1.04759,235.9441987
4406.1888,50.56679916,0.91922,242.691245
4406.3412,55.23453903,0.94457,246.4716034
4406.4936,58.90829086,1.23378,247.8370316
4406.646,60.13314056,0.99792,254.8254593
4406.7984,59.23426819,0.76365,266.9399488
4406.9508,55.34703064,0.82997,284.9235118
4407.1032,54.26913834,0.83595,305.3472386
4407.2556,57.21850967,0.61086,319.4177317
4407.408,59.66339874,0.54857,314.22925
4407.5604,59.01583099,0.56364,291.3493459
4407.7128,54.37144852,0.76722,274.6264559
4407.8652,50.38093948,1.04935,290.4271654
4408.0176,54.35036087,0.8852,331.8323491
4408.17,63.35522842,0.59598,352.2058077
4408.3224,65.23343658,0.52109,341.3361489
4408.4748,58.1160202,0.51534,299.1189841
4408.6272,50.84344101,0.60045,250.7848873
4408.7796,46.88739014,0.83736,229.924638
4408.932,43.62443924,1.17825,238.6261546
4409.0844,40.62113953,1.3481,267.555156
4409.2368,41.80247116,1.05886,294.6496063
4409.3892,49.84743118,0.68817,301.5944882
